kind,symtype,name,segment,offset,rva
function,2,?Save@AttackTask@@UAE_NPAU_iobuf@@@Z,1,180128,184224
function,2,?PostLoad@AttackTask@@UAE_NXZ,1,180064,184160
function,2,?Load@AttackTask@@UAE_NPAU_iobuf@@@Z,1,179968,184064
function,2,??1AttackTask@@UAE@XZ,1,179824,183920
function,2,??0AttackTask@@QAE@PAVCraft@@PAVGameObject@@@Z,1,179600,183696
function,2,?GetRtimeClass@AttackTask@@UAEPAVRtimeClass@@XZ,1,179584,183680
function,2,?CreateObject@AttackTask@@SAPAVSObject@@XZ,1,179456,183552
function,2,??$_Buynode@ABQAUAudMsgInfo@@@?$_List_buy@PAUAudMsgInfo@@V?$allocator@PAUAudMsgInfo@@@std@@@std@@QAEPAU?$_List_node@PAUAudMsgInfo@@PAX@1@PAU21@0ABQAUAudMsgInfo@@@Z,1,106304,110400
function,2,?_Buynode0@?$_List_alloc@$0A@U?$_List_base_types@PAUAudMsgInfo@@V?$allocator@PAUAudMsgInfo@@@std@@@std@@@std@@QAEPAU?$_List_node@PAUAudMsgInfo@@PAX@2@PAU32@0@Z,1,106224,110320
function,2,?push_front@?$list@PAUAudMsgInfo@@V?$allocator@PAUAudMsgInfo@@@std@@@std@@QAEXABQAUAudMsgInfo@@@Z,1,187056,191152
function,2,?Save@AudioMessageMgr@@QAE_NPAU_iobuf@@@Z,1,186608,190704
function,2,?Load@AudioMessageMgr@@QAE_NPAU_iobuf@@@Z,1,186304,190400
function,2,?PostRun@AudioMessageMgr@@UAEXXZ,1,186224,190320
function,2,?Control@AudioMessageMgr@@UAEXXZ,1,185808,189904
function,2,?Init@AudioMessageMgr@@UAEXXZ,1,184752,188848
function,2,?MessageDone@AudioMessageMgr@@QAEHPAU_gas_object@@@Z,1,184656,188752
function,2,?Stop@AudioMessageMgr@@QAEXH@Z,1,184544,188640
function,2,?IsDone@AudioMessageMgr@@QAE_NH@Z,1,184464,188560
function,2,?RepeatLast@AudioMessageMgr@@QAEXXZ,1,184336,188432
function,2,?Insert@AudioMessageMgr@@QAEHPBD@Z,1,184160,188256
function,2,??1AudioMessageMgr@@QAE@XZ,1,184080,188176
function,2,_CloseGASObject,1,193136,197232
function,2,_InitGASObject,1,193008,197104
function,2,_OpenGASObject,1,192816,196912
function,2,_DeleteGASObject,1,191184,195280
function,2,_StopGASObject,1,190928,195024
function,2,_StartGASObject,1,190736,194832
function,2,_ShellStopGASEvent,1,190608,194704
function,2,_ShellStartGASEvent,1,190336,194432
function,2,_SetDSoundRate,1,188576,192672
function,2,_NextGAS,1,187648,191744
function,2,_PurgeGASLists,1,187584,191680
function,2,_StopActiveList,1,187504,191600
function,2,_LastGAS,1,187328,191424
function,2,_FirstGAS,1,187136,191232
function,2,_FindGASObject,1,190672,194768
function,2,_InitGASPrep,1,190192,194288
function,2,_StartGASEvent,1,190256,194352
function,2,_InitGASCtrl,1,190144,194240
function,2,_PauseGAS,1,188400,192496
function,2,_UnPauseGAS,1,188512,192608
function,2,??_GBarracks@@UAEPAXI@Z,1,147184,151280
function,2,??_EBarracks@@UAEPAXI@Z,1,147184,151280
function,2,?Simulate@Barracks@@UAEXM@Z,1,195552,199648
function,2,?BuildPilot@Barracks@@IAEPAVCraft@@XZ,1,195216,199312
function,2,?Cleanup@Barracks@@UAEXXZ,1,195136,199232
function,2,?Init@Barracks@@UAEXH@Z,1,195024,199120
function,2,??0Barracks@@QAE@PAU_OBJ76@@PAVBarracksClass@@@Z,1,194912,199008
function,2,??_GBarracksClass@@UAEPAXI@Z,1,144752,148848
function,2,??_EBarracksClass@@UAEPAXI@Z,1,144752,148848
function,2,?Build@BarracksClass@@UAEPAVGameObject@@PAU_OBJ76@@@Z,1,196832,200928
function,2,?BuildClass@BarracksClass@@UAEPAVGameObjectClass@@_J@Z,1,196704,200800
function,2,??0BarracksClass@@QAE@PAV0@_J@Z,1,196288,200384
function,2,??0BarracksClass@@QAE@XZ,1,196176,200272
function,2,??8CSteamID@@QBE_NABV0@@Z,1,201264,205360
function,2,??_GBeamClass@@UAEPAXI@Z,1,145296,149392
function,2,??_EBeamClass@@UAEPAXI@Z,1,145296,149392
function,2,??_GBeam@@UAEPAXI@Z,1,145856,149952
function,2,??_EBeam@@UAEPAXI@Z,1,145856,149952
function,2,?UnPack@Beam@@UAEIPAD@Z,1,201200,205296
function,2,?Pack@Beam@@UAEIPAD@Z,1,201168,205264
function,2,?Simulate@Beam@@UAEXM@Z,1,200256,204352
function,2,?Submit@Beam@@UAEXPAUCAMERA@@@Z,1,198000,202096
function,2,?Cleanup@Beam@@UAEXXZ,1,197984,202080
function,2,?Init@Beam@@UAEXAAUMAT_3D@@PAU_OBJ76@@@Z,1,197776,201872
function,2,?Build@BeamClass@@UAEPAVOrdnance@@PAU_OBJ76@@@Z,1,197632,201728
function,2,?BuildClass@BeamClass@@UAEPAVOrdnanceClass@@_J@Z,1,197504,201600
function,2,??0BeamClass@@QAE@PAV0@_J@Z,1,197072,201168
function,2,??0BeamClass@@QAE@XZ,1,196944,201040
function,2,??_GBeamGun@@UAEPAXI@Z,1,201392,205488
function,2,??_EBeamGun@@UAEPAXI@Z,1,201392,205488
function,2,?Select@Weapon@@UAEXXZ,1,34624,38720
function,2,?Deselect@Weapon@@UAEXXZ,1,34624,38720
function,2,?GetEffect@Weapon@@UAEMPAVGameObject@@PAUMAT_3D@@@Z,1,202512,206608
function,2,?GetEffect@Weapon@@UAEMPAVGameObject@@@Z,1,202496,206592
function,2,?ReadyToFire@Weapon@@UAE_NXZ,1,61936,66032
function,2,?Simulate@BeamGun@@UAEXM@Z,1,201696,205792
function,2,?Control@BeamGun@@UAEXM@Z,1,201664,205760
function,2,?IsTriggered@BeamGun@@UAE_NXZ,1,201648,205744
function,2,?UnTrigger@BeamGun@@UAEXXZ,1,201632,205728
function,2,?Trigger@BeamGun@@UAEXXZ,1,201600,205696
function,2,?EnoughAmmo@BeamGun@@UAE_NXZ,1,201552,205648
function,2,??1BeamGun@@UAE@XZ,1,201440,205536
function,2,??0BeamGun@@QAE@PAU_OBJ76@@PAVBeamGunClass@@@Z,1,201296,205392
function,2,??_GBeamGunClass@@UAEPAXI@Z,1,202672,206768
function,2,??_EBeamGunClass@@UAEPAXI@Z,1,202672,206768
function,2,?Build@BeamGunClass@@UAEPAVWeapon@@PAU_OBJ76@@@Z,1,202864,206960
function,2,?BuildClass@BeamGunClass@@UAEPAVWeaponClass@@_J@Z,1,202720,206816
function,2,??0BeamGunClass@@QAE@XZ,1,202528,206624
function,2,?Simulate@BettyVoice@@UAEXM@Z,1,204144,208240
function,2,?QueueVoice@BettyVoice@@IAEXW4VoiceEvent@1@@Z,1,204048,208144
function,2,?PilotDepleted@BettyVoice@@QAEXXZ,1,204000,208096
function,2,?AttackWarning@BettyVoice@@QAEXPAVGameObject@@@Z,1,203760,207856
function,2,?HullWarning@BettyVoice@@QAEXPAVGameObject@@@Z,1,203648,207744
function,2,?AmmoWarning@BettyVoice@@QAEXPAVGameObject@@@Z,1,203520,207616
function,2,?BuildingLost@BettyVoice@@QAEXPAVGameObject@@@Z,1,203392,207488
function,2,?VehicleLost@BettyVoice@@QAEXPAVGameObject@@@Z,1,203184,207280
function,2,?PostLoad@BettyVoice@@UAEXXZ,1,202992,207088
function,2,??_GBoltClass@@UAEPAXI@Z,1,145296,149392
function,2,??_EBoltClass@@UAEPAXI@Z,1,145296,149392
function,2,??_GBolt@@UAEPAXI@Z,1,145856,149952
function,2,??_EBolt@@UAEPAXI@Z,1,145856,149952
function,2,?Simulate@Bolt@@UAEXM@Z,1,70640,74736
function,2,?Submit@Bolt@@UAEXPAUCAMERA@@@Z,1,205776,209872
function,2,?Cleanup@Bolt@@UAEXXZ,1,197984,202080
function,2,?Init@Bolt@@UAEXAAUMAT_3D@@PAU_OBJ76@@@Z,1,205216,209312
function,2,?Build@BoltClass@@UAEPAVOrdnance@@PAU_OBJ76@@@Z,1,205072,209168
function,2,?BuildClass@BoltClass@@UAEPAVOrdnanceClass@@_J@Z,1,204944,209040
function,2,??0BoltClass@@QAE@PAV0@_J@Z,1,204480,208576
function,2,??0BoltClass@@QAE@XZ,1,204336,208432
function,2,??_GBounceBombClass@@UAEPAXI@Z,1,145296,149392
function,2,??_EBounceBombClass@@UAEPAXI@Z,1,145296,149392
function,2,??_GBounceBomb@@UAEPAXI@Z,1,145856,149952
function,2,??_EBounceBomb@@UAEPAXI@Z,1,145856,149952
function,2,?Hit@BounceBomb@@UAEXPAVGameObject@@ABUVECTOR_3D@@@Z,1,209408,213504
function,2,?Simulate@BounceBomb@@UAEXM@Z,1,208784,212880
function,2,?Cleanup@BounceBomb@@UAEXXZ,1,146064,150160
function,2,?Init@BounceBomb@@UAEXAAUMAT_3D@@PAU_OBJ76@@@Z,1,208624,212720
function,2,?Build@BounceBombClass@@UAEPAVOrdnance@@PAU_OBJ76@@@Z,1,208560,212656
function,2,?BuildClass@BounceBombClass@@UAEPAVOrdnanceClass@@_J@Z,1,208432,212528
function,2,??0BounceBombClass@@QAE@PAV0@_J@Z,1,208176,212272
function,2,??0BounceBombClass@@QAE@XZ,1,207968,212064
function,2,?UpdatePosition@GameObject@@QAEXXZ,1,214496,218592
function,2,??_GBuilding@@UAEPAXI@Z,1,147184,151280
function,2,??_EBuilding@@UAEPAXI@Z,1,147184,151280
function,2,_Building_Delete,1,211072,215168
function,2,_Building_New,1,211024,215120
function,2,?Init@Building@@SAPAV1@PAU_OBJ76@@@Z,1,210896,214992
function,2,?Simulate@Building@@UAEXM@Z,1,214160,218256
function,2,??1Building@@UAE@XZ,1,210544,214640
function,2,?Init@Building@@UAEXH@Z,1,210576,214672
function,2,?Cleanup@Building@@UAEXXZ,1,153936,158032
function,2,?RegCollision@Building@@UAE_NPAU_OBJ76@@PAUCLSN_INFO@@1@Z,1,211120,215216
function,2,?Load@Building@@UAE_NPAU_iobuf@@@Z,1,210592,214688
function,2,?Save@Building@@UAE_NPAU_iobuf@@@Z,1,210816,214912
function,2,?Explode@Building@@UAEXXZ,1,212256,216352
function,2,?GetRank@Building@@UAEMMM@Z,1,213984,218080
function,2,?DamageAlloc@Building@@UAE_NPAUDAMAGE@@PAUVECTOR_3D@@@Z,1,211360,215456
function,2,?PackTempState@Building@@UAEXPAXPAI@Z,1,213648,217744
function,2,?UnPackTempState@Building@@UAEXPAXPAI@Z,1,213728,217824
function,2,?PackPermState@Building@@UAEXPAXPAI@Z,1,213696,217792
function,2,?UnPackPermState@Building@@UAEXPAXI@Z,1,213856,217952
function,2,?PermStateChanged@Building@@UAE_NM@Z,1,110144,114240
function,2,?ExpireRemoteObject@Building@@UAE_NM@Z,1,105792,109888
function,2,??_GBuildingClass@@UAEPAXI@Z,1,144752,148848
function,2,??_EBuildingClass@@UAEPAXI@Z,1,144752,148848
function,2,?BuildClass@BuildingClass@@UAEPAVGameObjectClass@@_J@Z,1,215472,219568
function,2,?Build@BuildingClass@@UAEPAVGameObject@@PAU_OBJ76@@@Z,1,215280,219376
function,2,??0BuildingClass@@QAE@PAV0@_J@Z,1,215056,219152
function,2,??_GBullet@@UAEPAXI@Z,1,145856,149952
function,2,??_EBullet@@UAEPAXI@Z,1,145856,149952
function,2,?Submit@Ordnance@@UAEXPAUCAMERA@@@Z,1,70640,74736
function,2,?IntersectGameObject@@YA_NABUVECTOR_3D@@0AAMAAU1@PAVGameObject@@M@Z,1,217056,221152
function,2,?Simulate@Bullet@@UAEXM@Z,1,215984,220080
function,2,?Init@Bullet@@UAEXAAUMAT_3D@@PAU_OBJ76@@@Z,1,215824,219920
function,2,?Cleanup@Bullet@@UAEXXZ,1,197984,202080
function,2,?Collision@Bullet@@IAEPAU_OBJ76@@AAMAAUVECTOR_3D_LONG@@AAUVECTOR_3D@@@Z,1,217808,221904
function,2,?Hit@Bullet@@UAEXPAVGameObject@@ABUVECTOR_3D@@@Z,1,216544,220640
function,2,??_GBulletClass@@UAEPAXI@Z,1,145296,149392
function,2,??_EBulletClass@@UAEPAXI@Z,1,145296,149392
function,2,?Build@BulletClass@@UAEPAVOrdnance@@PAU_OBJ76@@@Z,1,218816,222912
function,2,?BuildClass@BulletClass@@UAEPAVOrdnanceClass@@_J@Z,1,218672,222768
function,2,??1BulletClass@@UAE@XZ,1,218608,222704
function,2,?MCuse_nonpack_item@@YAPAXPAUMULTICACHE@@PAD@Z,1,220320,224416
function,2,?MCUseItem@@YAPAXPAUMULTICACHE@@PAD@Z,1,220256,224352
function,2,?MCGetItemSize@@YAJPAUMULTICACHE@@PAD@Z,1,220144,224240
function,2,?MCReallyNukeItem@@YAXPAUMULTICACHE@@PAUcachenode@@@Z,1,219824,223920
function,2,?MCFindItem@@YAPAUcachenode@@PAUMULTICACHE@@PAD@Z,1,219712,223808
function,2,_InitCache,1,219616,223712
function,2,?MCFreeCache@@YAXPAUMULTICACHE@@@Z,1,219232,223328
function,2,?MCRebuildDamagedPurgeList@@YAXPAUMULTICACHE@@@Z,1,219088,223184
function,2,?MCremove_from_purge@@YAXPAUMULTICACHE@@PAUcachenode@@@Z,1,219008,223104
function,2,?MCadd_to_purge@@YAXPAUMULTICACHE@@PAUcachenode@@@Z,1,218960,223056
function,2,?compute_hash@@YAHPAD@Z,1,218880,222976
function,2,_GetItemSize,1,220080,224176
function,2,_UseItem,1,220192,224288
function,2,_UnlockItem,1,220032,224128
function,2,??_GCameraPod@@UAEPAXI@Z,1,144096,148192
function,2,??_ECameraPod@@UAEPAXI@Z,1,144096,148192
function,2,?GivePower@PowerUp@@UAE_NPAVGameObject@@@Z,1,105792,109888
function,2,?Simulate@CameraPod@@UAEXM@Z,1,221328,225424
function,2,??0CameraPod@@QAE@PAU_OBJ76@@PAVCameraPodClass@@@Z,1,221024,225120
function,2,??_GCameraPodClass@@UAEPAXI@Z,1,144752,148848
function,2,??_ECameraPodClass@@UAEPAXI@Z,1,144752,148848
function,2,?Build@CameraPodClass@@UAEPAVGameObject@@PAU_OBJ76@@@Z,1,222112,226208
function,2,?BuildClass@CameraPodClass@@UAEPAVGameObjectClass@@_J@Z,1,221984,226080
function,2,??0CameraPodClass@@QAE@PAV0@_J@Z,1,221696,225792
function,2,??0CameraPodClass@@QAE@XZ,1,221568,225664
function,2,??_GCannon@@UAEPAXI@Z,1,222416,226512
function,2,??_ECannon@@UAEPAXI@Z,1,222416,226512
function,2,?GetLeadPosition@Cannon@@UAE?AUVECTOR_3D@@PAVGameObject@@@Z,1,224128,228224
function,2,?Simulate@Cannon@@UAEXM@Z,1,222624,226720
function,2,?Control@Cannon@@UAEXM@Z,1,201664,205760
function,2,?IsTriggered@Cannon@@UAE_NXZ,1,222608,226704
function,2,?UnTrigger@Cannon@@UAEXXZ,1,222592,226688
function,2,?Trigger@Cannon@@UAEXXZ,1,222560,226656
function,2,?EnoughAmmo@Cannon@@UAE_NXZ,1,222512,226608
function,2,??0Cannon@@QAE@PAU_OBJ76@@PAVCannonClass@@@Z,1,222224,226320
function,2,??_GCannonClass@@UAEPAXI@Z,1,202672,206768
function,2,??_ECannonClass@@UAEPAXI@Z,1,202672,206768
function,2,?Build@CannonClass@@UAEPAVWeapon@@PAU_OBJ76@@@Z,1,225264,229360
function,2,?BuildClass@CannonClass@@UAEPAVWeaponClass@@_J@Z,1,225136,229232
function,2,??0CannonClass@@QAE@XZ,1,224576,228672
function,2,??1CannonClass@@UAE@XZ,1,225120,229216
function,2,??0CannonClass@@QAE@PAV0@_J@Z,1,224752,228848
function,2,?CellTeam@@YAGMM@Z,1,225392,229488
function,2,?CellTypeChange@@YAHJJ@Z,1,225632,229728
function,2,??_GChargeGun@@UAEPAXI@Z,1,222416,226512
function,2,??_EChargeGun@@UAEPAXI@Z,1,222416,226512
function,2,?Simulate@ChargeGun@@UAEXM@Z,1,225968,230064
function,2,??0ChargeGun@@QAE@PAU_OBJ76@@PAVChargeGunClass@@@Z,1,225824,229920
function,2,??_GChargeGunClass@@UAEPAXI@Z,1,228208,232304
function,2,??_EChargeGunClass@@UAEPAXI@Z,1,228208,232304
function,2,?Build@ChargeGunClass@@UAEPAVWeapon@@PAU_OBJ76@@@Z,1,230128,234224
function,2,?BuildClass@ChargeGunClass@@UAEPAVWeaponClass@@_J@Z,1,230000,234096
function,2,??0ChargeGunClass@@QAE@PAV0@_J@Z,1,228272,232368
function,2,??0ChargeGunClass@@QAE@XZ,1,228032,232128
function,2,?CreateChunk@ChunkEffect@@IAEPAUChunk@@PAU_OBJ76@@UVECTOR_3D@@_N@Z,1,236288,240384
function,2,?PartialFragmentObject@ChunkEffect@@QAEXPAU_OBJ76@@UVECTOR_3D@@_N@Z,1,234592,238688
function,2,?Submit@ChunkEffect@@UAEXPAUCAMERA@@@Z,1,70640,74736
function,2,?Simulate@ChunkEffect@@UAEXM@Z,1,232192,236288
function,2,?PostRun@ChunkEffect@@UAEXXZ,1,232048,236144
function,2,?PostLoad@ChunkEffect@@UAEXXZ,1,231904,236000
function,2,?PreLoad@ChunkEffect@@UAEXXZ,1,230256,234352
function,2,?CreateChunklet@ChunkEffect@@QAEXUVECTOR_3D@@0_N@Z,1,235472,239568
function,2,?FullFragmentObject@ChunkEffect@@QAEXPAU_OBJ76@@UVECTOR_3D@@_N@Z,1,235056,239152
function,2,_GetSpriteWidth,1,249664,253760
function,2,_GetSpriteHeight,1,249632,253728
function,2,?GetColor@GameObject@@QAEJXZ,1,249600,253696
function,2,??_GCockpitRadar@@UAEPAXI@Z,1,237104,241200
function,2,??_ECockpitRadar@@UAEPAXI@Z,1,237104,241200
function,2,?AddEntity@DisplayInterface@@UAEXPAUtagENTITY@@@Z,1,70640,74736
function,2,?DeleteEntity@DisplayInterface@@UAEXPAUtagENTITY@@@Z,1,70640,74736
function,2,?Simulate@DisplayInterface@@UAEXM@Z,1,70640,74736
function,2,?LanguageChange@DisplayInterface@@UAEXXZ,1,34624,38720
function,2,??$_Adjust_heap@PAURadarItem@@HU1@U?$less@X@std@@@std@@YAXPAURadarItem@@HH$$QAU1@U?$less@X@0@@Z,1,249424,253520
function,2,??$_Insertion_sort1@PAURadarItem@@U?$less@X@std@@U1@@std@@YAXPAURadarItem@@0U?$less@X@0@0@Z,1,249280,253376
function,2,??$_Sort_heap@PAURadarItem@@U?$less@X@std@@@std@@YAXPAURadarItem@@0U?$less@X@0@@Z,1,249168,253264
function,2,??$_Make_heap@PAURadarItem@@HU1@U?$less@X@std@@@std@@YAXPAURadarItem@@0U?$less@X@0@PAH0@Z,1,248928,253024
function,2,??$_Median@PAURadarItem@@U?$less@X@std@@@std@@YAXPAURadarItem@@00U?$less@X@0@@Z,1,248304,252400
function,2,??$_Unguarded_partition@PAURadarItem@@U?$less@X@std@@@std@@YA?AU?$pair@PAURadarItem@@PAU1@@0@PAURadarItem@@0U?$less@X@0@@Z,1,247808,251904
function,2,??$_Sort@PAURadarItem@@HU?$less@X@std@@@std@@YAXPAURadarItem@@0HU?$less@X@0@@Z,1,247568,251664
function,2,??$_Uninit_fill_n@PAURadarItem@@IU1@V?$allocator@URadarItem@@@std@@U1@@std@@YAXPAURadarItem@@IPBU1@AAU?$_Wrap_alloc@V?$allocator@URadarItem@@@std@@@0@0U_Nonscalar_ptr_iterator_tag@0@@Z,1,247520,251616
function,2,??0?$_Wrap_alloc@V?$allocator@URadarItem@@@std@@@std@@QAE@XZ,1,106288,110384
function,2,?_Destroy@?$vector@URadarItem@@V?$allocator@URadarItem@@@std@@@std@@IAEXPAURadarItem@@0@Z,1,149728,153824
function,2,?_Buy@?$vector@URadarItem@@V?$allocator@URadarItem@@@std@@@std@@IAE_NI@Z,1,247440,251536
function,2,?_Construct_n@?$vector@URadarItem@@V?$allocator@URadarItem@@@std@@@std@@QAEXIPBURadarItem@@@Z,1,247376,251472
function,2,?Render@CockpitRadar@@UAEXXZ,1,240224,244320
function,2,?RenderBackdrop@CockpitRadar@@QAEXXZ,1,239872,243968
function,2,?Update@CockpitRadar@@QAEXM@Z,1,238208,242304
function,2,?Cleanup@CockpitRadar@@UAEXXZ,1,34624,38720
function,2,?PostLoad@CockpitRadar@@UAEXXZ,1,237744,241840
function,2,?Init@CockpitRadar@@UAEXXZ,1,237152,241248
function,2,??0CockpitRadar@@QAE@XZ,1,236864,240960
function,2,?WorldToScreen@@YA?AUtagPOINT@@ABUVECTOR_3D@@PBUCAMERA@@PAM@Z,1,258624,262720
function,2,??_GSelectionDisplay@@UAEPAXI@Z,1,237104,241200
function,2,??_ESelectionDisplay@@UAEPAXI@Z,1,237104,241200
function,2,?Cleanup@DisplayInterface@@UAEXXZ,1,34624,38720
function,2,??_GHardPoints@@UAEPAXI@Z,1,237104,241200
function,2,??_EHardPoints@@UAEPAXI@Z,1,237104,241200
function,2,?PostLoad@DisplayInterface@@UAEXXZ,1,34624,38720
function,2,??_GBoundingBox@@UAEPAXI@Z,1,237104,241200
function,2,??_EBoundingBox@@UAEPAXI@Z,1,237104,241200
function,2,?DrawGeom@BoundingBox@@QAEXPAUCLSN_GEOM@@PAUMAT_3D@@J@Z,1,258112,262208
function,2,?DrawBox@BoundingBox@@QAEXAAUVECTOR_3D@@0PAUMAT_3D@@J@Z,1,257504,261600
function,2,?DrawSphere@BoundingBox@@QAEXAAUVECTOR_3D@@MPAUMAT_3D@@J@Z,1,257360,261456
function,2,?DrawRecurse@BoundingBox@@QAEXPAU_OBJ76@@PAUMAT_3D@@J@Z,1,256704,260800
function,2,?Render@BoundingBox@@UAEXXZ,1,255888,259984
function,2,?Toggle@BoundingBox@@QAEXXZ,1,255792,259888
function,2,?Show@BoundingBox@@QAEXXZ,1,255712,259808
function,2,?Init@BoundingBox@@UAEXXZ,1,254256,258352
function,2,?Render@HardPoints@@UAEXXZ,1,254448,258544
function,2,?Toggle@HardPoints@@QAEXXZ,1,254352,258448
function,2,?Show@HardPoints@@QAEXXZ,1,254272,258368
function,2,?Init@HardPoints@@UAEXXZ,1,254256,258352
function,2,?Render@SelectionDisplay@@UAEXXZ,1,250080,254176
function,2,?PostLoad@SelectionDisplay@@UAEXXZ,1,34624,38720
function,2,?Init@SelectionDisplay@@UAEXXZ,1,249936,254032
function,2,??0SelectionDisplay@@QAE@XZ,1,249696,253792
function,2,??_GCockpitTimer@@UAEPAXI@Z,1,237104,241200
function,2,??_ECockpitTimer@@UAEPAXI@Z,1,237104,241200
function,2,?Save@CockpitTimer@@QAE_NPAU_iobuf@@@Z,1,261056,265152
function,2,?Load@CockpitTimer@@QAE_NPAU_iobuf@@@Z,1,260864,264960
function,2,?Render@CockpitTimer@@UAEXXZ,1,259568,263664
function,2,?Simulate@CockpitTimer@@UAEXM@Z,1,259472,263568
function,2,?Cleanup@CockpitTimer@@UAEXXZ,1,259392,263488
function,2,?PostLoad@CockpitTimer@@UAEXXZ,1,259312,263408
function,2,?Init@CockpitTimer@@UAEXXZ,1,259216,263312
function,2,??0CockpitTimer@@QAE@XZ,1,258992,263088
function,2,?HideTimer@CockpitTimer@@QAEXXZ,1,258928,263024
function,2,?ShowTimer@CockpitTimer@@QAEXXZ,1,258848,262944
function,2,_Collision_Create_Range_Search_Structure,1,262320,266416
function,2,_Collision_Configure,1,261488,265584
function,2,_Collision_Fill_In_Range_Search_Structure,1,262160,266256
function,2,?Render@ColorFade@@UAEXXZ,1,262480,266576
function,2,?PostLoad@ColorFade@@UAEXXZ,1,262464,266560
function,2,??_GCommTower@@UAEPAXI@Z,1,263664,267760
function,2,??_ECommTower@@UAEPAXI@Z,1,263664,267760
function,2,?StopSpinners@CommTower@@IAEXPAU_OBJ76@@@Z,1,265056,269152
function,2,?StartSpinners@CommTower@@IAEXPAU_OBJ76@@@Z,1,264976,269072
function,2,?ClosestPower@CommTower@@IAEHXZ,1,264432,268528
function,2,?Simulate@CommTower@@UAEXM@Z,1,264144,268240
function,2,?Cleanup@CommTower@@UAEXXZ,1,264064,268160
function,2,?Init@CommTower@@UAEXH@Z,1,263968,268064
function,2,??_GScanner@@QAEPAXI@Z,1,263840,267936
function,2,??0CommTower@@QAE@PAU_OBJ76@@PAVCommTowerClass@@@Z,1,263360,267456
function,2,??_GCommTowerClass@@UAEPAXI@Z,1,144752,148848
function,2,??_ECommTowerClass@@UAEPAXI@Z,1,144752,148848
function,2,?Build@CommTowerClass@@UAEPAVGameObject@@PAU_OBJ76@@@Z,1,265632,269728
function,2,?BuildClass@CommTowerClass@@UAEPAVGameObjectClass@@_J@Z,1,265504,269600
function,2,??0CommTowerClass@@QAE@PAV0@_J@Z,1,265248,269344
function,2,??0CommTowerClass@@QAE@XZ,1,265136,269232
function,2,?Submit@ConstructionBlob@@UAEXPAUCAMERA@@@Z,1,266192,270288
function,2,?AddBlob@ConstructionBlob@@QAEXAAUSPHERE@@M@Z,1,266080,270176
function,2,?Control@ConstructionBlob@@UAEXXZ,1,266032,270128
function,2,?PreLoad@ConstructionBlob@@UAEXXZ,1,265744,269840
function,2,?Submit@ConstructionDisplay@@UAEXPAUCAMERA@@@Z,1,266704,270800
function,2,?PostLoad@ConstructionDisplay@@UAEXXZ,1,266640,270736
function,2,_VectGetMin,1,266592,270688
function,2,??_GConstructionRig@@UAEPAXI@Z,1,267264,271360
function,2,??_EConstructionRig@@UAEPAXI@Z,1,267264,271360
function,2,?UpdateModeList@ConstructionRig@@MAEXXZ,1,269648,273744
function,2,?GetCommand@ConstructionRig@@UAE?AW4AiCommand@@ABUVECTOR_3D@@@Z,1,268928,273024
function,2,?GetCommand@ConstructionRig@@UAE?AW4AiCommand@@PAVGameObject@@@Z,1,268784,272880
function,2,?SetActiveMode@ConstructionRig@@UAE_NH@Z,1,268640,272736
function,2,?GetConstructionMatrix@ConstructionRig@@MAE?AUMAT_3D@@XZ,1,268576,272672
function,2,?SetConstructionMatrix@ConstructionRig@@QAEXABUVECTOR_3D@@0@Z,1,268336,272432
function,2,?FinishUnbuild@ConstructionRig@@IAEXPAVGameObject@@@Z,1,268224,272320
function,2,?UpdateUnbuild@ConstructionRig@@QAEXM@Z,1,268000,272096
function,2,?StartUnbuild@ConstructionRig@@QAE_NPAVGameObject@@@Z,1,267904,272000
function,2,?GetAmmoGauge@ConstructionRig@@UAEMXZ,1,267824,271920
function,2,?Deselect@ConstructionRig@@UAEXXZ,1,267808,271904
function,2,?Save@ConstructionRig@@UAE_NPAU_iobuf@@@Z,1,267616,271712
function,2,?PostLoad@ConstructionRig@@UAE_NXZ,1,267600,271696
function,2,?Load@ConstructionRig@@UAE_NPAU_iobuf@@@Z,1,267344,271440
function,2,_FindFloor,1,267200,271296
function,2,?SetBox@ConstructionDisplay@@QAEXAAUBBOX@@AAUMAT_3D@@@Z,1,266944,271040
function,2,??_GConstructionRigClass@@UAEPAXI@Z,1,144752,148848
function,2,??_EConstructionRigClass@@UAEPAXI@Z,1,144752,148848
function,2,?Build@ConstructionRigClass@@UAEPAVGameObject@@PAU_OBJ76@@@Z,1,270944,275040
function,2,?BuildClass@ConstructionRigClass@@UAEPAVGameObjectClass@@_J@Z,1,270800,274896
function,2,?GetBoundingSphere@GameObjectClass@@QAEAAUSPHERE@@XZ,1,274960,279056
function,2,??_GGoNear@@UAEPAXI@Z,1,271104,275200
function,2,??_EGoNear@@UAEPAXI@Z,1,271104,275200
function,2,??_GRigProcess@@UAEPAXI@Z,1,271328,275424
function,2,??_ERigProcess@@UAEPAXI@Z,1,271328,275424
function,2,??_GRigFriend@@UAEPAXI@Z,1,271328,275424
function,2,??_ERigFriend@@UAEPAXI@Z,1,271328,275424
function,2,??_GRigEnemy@@UAEPAXI@Z,1,271328,275424
function,2,??_ERigEnemy@@UAEPAXI@Z,1,271328,275424
function,2,??_GBuildGoto@@UAEPAXI@Z,1,271168,275264
function,2,??_EBuildGoto@@UAEPAXI@Z,1,271168,275264
