name,address_va,address_rva,symbol_type,source,namespace
?clearResourceGroup@ResourceGroupManager@Ogre@@QAEXABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,270,-4194034,Function,IMPORTED,OGREMAIN.DLL
?initialiseResourceGroup@ResourceGroupManager@Ogre@@QAEXABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,271,-4194033,Function,IMPORTED,OGREMAIN.DLL
??0VertexData@Ogre@@QAE@PAVHardwareBufferManagerBase@1@@Z,272,-4194032,Function,IMPORTED,OGREMAIN.DLL
?createManual@MeshManager@Ogre@@QAE?AV?$SharedPtr@VMesh@Ogre@@@2@ABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@0PAVManualResourceLoader@2@@Z,273,-4194031,Function,IMPORTED,OGREMAIN.DLL
?setMaterial@Entity@Ogre@@QAEXABV?$SharedPtr@VMaterial@Ogre@@@2@@Z,274,-4194030,Function,IMPORTED,OGREMAIN.DLL
?destroySubMesh@Mesh@Ogre@@QAEXG@Z,275,-4194029,Function,IMPORTED,OGREMAIN.DLL
?createSubMesh@Mesh@Ogre@@QAEPAVSubMesh@2@XZ,276,-4194028,Function,IMPORTED,OGREMAIN.DLL
?getTypeSize@VertexElement@Ogre@@SAIW4VertexElementType@2@@Z,277,-4194027,Function,IMPORTED,OGREMAIN.DLL
?openResource@ResourceGroupManager@Ogre@@QAE?AV?$SharedPtr@VDataStream@Ogre@@@2@ABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@0_NPAVResource@2@@Z,278,-4194026,Function,IMPORTED,OGREMAIN.DLL
??3?$AllocatedObject@V?$CategorisedAllocPolicy@$00@Ogre@@@Ogre@@SAXPAX@Z,279,-4194025,Label,IMPORTED,OGREMAIN.DLL
??2?$AllocatedObject@V?$CategorisedAllocPolicy@$00@Ogre@@@Ogre@@SAPAXI@Z,280,-4194024,Label,IMPORTED,OGREMAIN.DLL
?setNull@?$SharedPtr@VHardwareVertexBuffer@Ogre@@@Ogre@@QAEXXZ,281,-4194023,Function,IMPORTED,OGREMAIN.DLL
??4HardwareVertexBufferSharedPtr@Ogre@@QAEAAV01@ABV01@@Z,282,-4194022,Function,IMPORTED,OGREMAIN.DLL
??0HardwareIndexBufferSharedPtr@Ogre@@QAE@XZ,283,-4194021,Function,IMPORTED,OGREMAIN.DLL
??0HardwareVertexBufferSharedPtr@Ogre@@QAE@XZ,284,-4194020,Function,IMPORTED,OGREMAIN.DLL
?getSizeInBytes@HardwareBuffer@Ogre@@QBEIXZ,285,-4194019,Function,IMPORTED,OGREMAIN.DLL
??0AxisAlignedBox@Ogre@@QAE@MMMMMM@Z,286,-4194018,Function,IMPORTED,OGREMAIN.DLL
?removeWindowEventListener@WindowEventUtilities@Ogre@@SAXPAVRenderWindow@2@PAVWindowEventListener@2@@Z,287,-4194017,Function,IMPORTED,OGREMAIN.DLL
?removeFrameListener@Root@Ogre@@QAEXPAVFrameListener@2@@Z,288,-4194016,Function,IMPORTED,OGREMAIN.DLL
?addFrameListener@Root@Ogre@@QAEXPAVFrameListener@2@@Z,289,-4194015,Function,IMPORTED,OGREMAIN.DLL
??0FrameListener@Ogre@@QAE@XZ,290,-4194014,Function,IMPORTED,OGREMAIN.DLL
?windowFocusChange@WindowEventListener@Ogre@@UAEXPAVRenderWindow@2@@Z,291,-4194013,Function,IMPORTED,OGREMAIN.DLL
?windowClosed@WindowEventListener@Ogre@@UAEXPAVRenderWindow@2@@Z,292,-4194012,Function,IMPORTED,OGREMAIN.DLL
?windowClosing@WindowEventListener@Ogre@@UAE_NPAVRenderWindow@2@@Z,293,-4194011,Function,IMPORTED,OGREMAIN.DLL
?windowResized@WindowEventListener@Ogre@@UAEXPAVRenderWindow@2@@Z,294,-4194010,Function,IMPORTED,OGREMAIN.DLL
?windowMoved@WindowEventListener@Ogre@@UAEXPAVRenderWindow@2@@Z,295,-4194009,Function,IMPORTED,OGREMAIN.DLL
??1FrameListener@Ogre@@UAE@XZ,296,-4194008,Function,IMPORTED,OGREMAIN.DLL
?frameStarted@FrameListener@Ogre@@UAE_NABUFrameEvent@2@@Z,297,-4194007,Function,IMPORTED,OGREMAIN.DLL
?getExternalTextureSource@ExternalTextureSourceManager@Ogre@@QAEPAVExternalTextureSource@2@ABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,298,-4194006,Function,IMPORTED,OGREMAIN.DLL
?setTextureTransform@TextureUnitState@Ogre@@QAEXABVMatrix4@2@@Z,299,-4194005,Function,IMPORTED,OGREMAIN.DLL
?setUseIdentityView@ManualObject@Ogre@@QAEX_N@Z,300,-4194004,Function,IMPORTED,OGREMAIN.DLL
?setUseIdentityProjection@ManualObject@Ogre@@QAEX_N@Z,301,-4194003,Function,IMPORTED,OGREMAIN.DLL
?setEnabled@AnimationState@Ogre@@QAEX_N@Z,302,-4194002,Function,IMPORTED,OGREMAIN.DLL
?getMaterialName@SubMesh@Ogre@@QBEABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@XZ,303,-4194001,Function,IMPORTED,OGREMAIN.DLL
?getMillisecondsCPU@Timer@Ogre@@QAEKXZ,304,-4194000,Function,IMPORTED,OGREMAIN.DLL
?setCameraLightDirectionThreshold@LiSPSMShadowCameraSetup@Ogre@@UAEXVDegree@2@@Z,305,-4193999,Function,IMPORTED,OGREMAIN.DLL
?getCameraLightDirectionThreshold@LiSPSMShadowCameraSetup@Ogre@@UBE?AVDegree@2@XZ,306,-4193998,Function,IMPORTED,OGREMAIN.DLL
??0AxisAlignedBox@Ogre@@QAE@ABV01@@Z,307,-4193997,Function,IMPORTED,OGREMAIN.DLL
??4AxisAlignedBox@Ogre@@QAEAAV01@ABV01@@Z,308,-4193996,Function,IMPORTED,OGREMAIN.DLL
??1AxisAlignedBox@Ogre@@QAE@XZ,309,-4193995,Function,IMPORTED,OGREMAIN.DLL
??0Renderable@Ogre@@QAE@XZ,310,-4193994,Function,IMPORTED,OGREMAIN.DLL
??1Renderable@Ogre@@UAE@XZ,311,-4193993,Function,IMPORTED,OGREMAIN.DLL
?getTechnique@Renderable@Ogre@@UBEPAVTechnique@2@XZ,312,-4193992,Function,IMPORTED,OGREMAIN.DLL
?preRender@Renderable@Ogre@@UAE_NPAVSceneManager@2@PAVRenderSystem@2@@Z,313,-4193991,Function,IMPORTED,OGREMAIN.DLL
?postRender@Renderable@Ogre@@UAEXPAVSceneManager@2@PAVRenderSystem@2@@Z,314,-4193990,Function,IMPORTED,OGREMAIN.DLL
?getNumWorldTransforms@Renderable@Ogre@@UBEGXZ,315,-4193989,Function,IMPORTED,OGREMAIN.DLL
?setUseIdentityProjection@Renderable@Ogre@@QAEX_N@Z,316,-4193988,Function,IMPORTED,OGREMAIN.DLL
?getUseIdentityProjection@Renderable@Ogre@@QBE_NXZ,317,-4193987,Function,IMPORTED,OGREMAIN.DLL
?setUseIdentityView@Renderable@Ogre@@QAEX_N@Z,318,-4193986,Function,IMPORTED,OGREMAIN.DLL
?getUseIdentityView@Renderable@Ogre@@QBE_NXZ,319,-4193985,Function,IMPORTED,OGREMAIN.DLL
?getCastsShadows@Renderable@Ogre@@UBE_NXZ,320,-4193984,Function,IMPORTED,OGREMAIN.DLL
?_updateCustomGpuParameter@Renderable@Ogre@@UBEXABVAutoConstantEntry@GpuProgramParameters@2@PAV42@@Z,321,-4193983,Function,IMPORTED,OGREMAIN.DLL
?setPolygonModeOverrideable@Renderable@Ogre@@UAEX_N@Z,322,-4193982,Function,IMPORTED,OGREMAIN.DLL
?getPolygonModeOverrideable@Renderable@Ogre@@UBE_NXZ,323,-4193981,Function,IMPORTED,OGREMAIN.DLL
?setUserAny@Renderable@Ogre@@UAEXABVAny@2@@Z,324,-4193980,Function,IMPORTED,OGREMAIN.DLL
?getUserAny@Renderable@Ogre@@UBEABVAny@2@XZ,325,-4193979,Function,IMPORTED,OGREMAIN.DLL
?getRenderSystemData@Renderable@Ogre@@UBEABV?$SharedPtr@VRenderSystemData@Renderable@Ogre@@@2@XZ,326,-4193978,Function,IMPORTED,OGREMAIN.DLL
?setRenderSystemData@Renderable@Ogre@@UBEXV?$SharedPtr@VRenderSystemData@Renderable@Ogre@@@2@@Z,327,-4193977,Function,IMPORTED,OGREMAIN.DLL
?getAnimableDictionaryName@AnimableObject@Ogre@@MBEABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@XZ,328,-4193976,Function,IMPORTED,OGREMAIN.DLL
?initialiseAnimableDictionary@AnimableObject@Ogre@@MBEXAAV?$vector@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@V?$STLAllocator@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@V?$CategorisedAllocPolicy@$0A@@Ogre@@@Ogre@@@std@@@Z,329,-4193975,Function,IMPORTED,OGREMAIN.DLL
?createAnimableValue@AnimableObject@Ogre@@UAE?AV?$SharedPtr@VAnimableValue@Ogre@@@2@ABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,330,-4193974,Label,IMPORTED,OGREMAIN.DLL
?_notifyCreator@MovableObject@Ogre@@UAEXPAVMovableObjectFactory@2@@Z,331,-4193973,Function,IMPORTED,OGREMAIN.DLL
?_getCreator@MovableObject@Ogre@@UBEPAVMovableObjectFactory@2@XZ,332,-4193972,Function,IMPORTED,OGREMAIN.DLL
?_notifyManager@MovableObject@Ogre@@UAEXPAVSceneManager@2@@Z,333,-4193971,Function,IMPORTED,OGREMAIN.DLL
?_getManager@MovableObject@Ogre@@UBEPAVSceneManager@2@XZ,334,-4193970,Function,IMPORTED,OGREMAIN.DLL
?_releaseManualHardwareResources@MovableObject@Ogre@@UAEXXZ,335,-4193969,Function,IMPORTED,OGREMAIN.DLL
?_restoreManualHardwareResources@MovableObject@Ogre@@UAEXXZ,336,-4193968,Function,IMPORTED,OGREMAIN.DLL
?getName@MovableObject@Ogre@@UBEABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@XZ,337,-4193967,Function,IMPORTED,OGREMAIN.DLL
?isParentTagPoint@MovableObject@Ogre@@UBE_NXZ,338,-4193966,Function,IMPORTED,OGREMAIN.DLL
?setRenderingDistance@MovableObject@Ogre@@UAEXM@Z,339,-4193965,Function,IMPORTED,OGREMAIN.DLL
?getRenderingDistance@MovableObject@Ogre@@UBEMXZ,340,-4193964,Function,IMPORTED,OGREMAIN.DLL
?setRenderingMinPixelSize@MovableObject@Ogre@@UAEXM@Z,341,-4193963,Function,IMPORTED,OGREMAIN.DLL
?getRenderingMinPixelSize@MovableObject@Ogre@@UBEMXZ,342,-4193962,Function,IMPORTED,OGREMAIN.DLL
?setUserAny@MovableObject@Ogre@@UAEXABVAny@2@@Z,343,-4193961,Function,IMPORTED,OGREMAIN.DLL
?getUserAny@MovableObject@Ogre@@UBEABVAny@2@XZ,344,-4193960,Function,IMPORTED,OGREMAIN.DLL
?setQueryFlags@MovableObject@Ogre@@UAEXI@Z,345,-4193959,Function,IMPORTED,OGREMAIN.DLL
?addQueryFlags@MovableObject@Ogre@@UAEXI@Z,346,-4193958,Function,IMPORTED,OGREMAIN.DLL
?removeQueryFlags@MovableObject@Ogre@@UAEXI@Z,347,-4193957,Function,IMPORTED,OGREMAIN.DLL
?getQueryFlags@MovableObject@Ogre@@UBEIXZ,348,-4193956,Function,IMPORTED,OGREMAIN.DLL
?setVisibilityFlags@MovableObject@Ogre@@UAEXI@Z,349,-4193955,Function,IMPORTED,OGREMAIN.DLL
?addVisibilityFlags@MovableObject@Ogre@@UAEXI@Z,350,-4193954,Function,IMPORTED,OGREMAIN.DLL
?removeVisibilityFlags@MovableObject@Ogre@@UAEXI@Z,351,-4193953,Function,IMPORTED,OGREMAIN.DLL
?getVisibilityFlags@MovableObject@Ogre@@UBEIXZ,352,-4193952,Function,IMPORTED,OGREMAIN.DLL
?setListener@MovableObject@Ogre@@UAEXPAVListener@12@@Z,353,-4193951,Function,IMPORTED,OGREMAIN.DLL
?getListener@MovableObject@Ogre@@UBEPAVListener@12@XZ,354,-4193950,Function,IMPORTED,OGREMAIN.DLL
?getLightMask@MovableObject@Ogre@@UBEIXZ,355,-4193949,Function,IMPORTED,OGREMAIN.DLL
?_getLightList@MovableObject@Ogre@@UAEPAV?$HashedVector@PAVLight@Ogre@@@2@XZ,356,-4193948,Function,IMPORTED,OGREMAIN.DLL
?getEdgeList@MovableObject@Ogre@@UAEPAVEdgeData@2@XZ,357,-4193947,Function,IMPORTED,OGREMAIN.DLL
?hasEdgeList@MovableObject@Ogre@@UAE_NXZ,358,-4193946,Function,IMPORTED,OGREMAIN.DLL
?getCastShadows@MovableObject@Ogre@@UBE_NXZ,359,-4193945,Function,IMPORTED,OGREMAIN.DLL
?setDebugDisplayEnabled@MovableObject@Ogre@@UAEX_N@Z,360,-4193944,Function,IMPORTED,OGREMAIN.DLL
?isDebugDisplayEnabled@MovableObject@Ogre@@UBE_NXZ,361,-4193943,Function,IMPORTED,OGREMAIN.DLL
??0Listener@Camera@Ogre@@QAE@XZ,362,-4193942,Function,IMPORTED,OGREMAIN.DLL
??1Listener@Camera@Ogre@@UAE@XZ,363,-4193941,Function,IMPORTED,OGREMAIN.DLL
?cameraPostRenderScene@Listener@Camera@Ogre@@UAEXPAV23@@Z,364,-4193940,Function,IMPORTED,OGREMAIN.DLL
?cameraDestroyed@Listener@Camera@Ogre@@UAEXPAV23@@Z,365,-4193939,Function,IMPORTED,OGREMAIN.DLL
??1HardwareVertexBufferSharedPtr@Ogre@@QAE@XZ,366,-4193938,Function,IMPORTED,OGREMAIN.DLL
??0HardwareVertexBufferSharedPtr@Ogre@@QAE@ABV01@@Z,367,-4193937,Function,IMPORTED,OGREMAIN.DLL
??1HardwareIndexBufferSharedPtr@Ogre@@QAE@XZ,368,-4193936,Function,IMPORTED,OGREMAIN.DLL
??0Listener@RenderSystem@Ogre@@QAE@XZ,369,-4193935,Function,IMPORTED,OGREMAIN.DLL
??1Listener@RenderSystem@Ogre@@UAE@XZ,370,-4193934,Function,IMPORTED,OGREMAIN.DLL
??4HardwareIndexBufferSharedPtr@Ogre@@QAEAAV01@ABV01@@Z,371,-4193933,Function,IMPORTED,OGREMAIN.DLL
??C?$SharedPtr@VHardwareVertexBuffer@Ogre@@@Ogre@@QBEPAVHardwareVertexBuffer@1@XZ,372,-4193932,Function,IMPORTED,OGREMAIN.DLL
??C?$SharedPtr@VHardwareIndexBuffer@Ogre@@@Ogre@@QBEPAVHardwareIndexBuffer@1@XZ,373,-4193931,Function,IMPORTED,OGREMAIN.DLL
?setNull@?$SharedPtr@VHardwareIndexBuffer@Ogre@@@Ogre@@QAEXXZ,374,-4193930,Function,IMPORTED,OGREMAIN.DLL
??0?$AllocatedObject@V?$CategorisedAllocPolicy@$03@Ogre@@@Ogre@@QAE@XZ,375,-4193929,Function,IMPORTED,OGREMAIN.DLL
??1?$AllocatedObject@V?$CategorisedAllocPolicy@$03@Ogre@@@Ogre@@QAE@XZ,376,-4193928,Function,IMPORTED,OGREMAIN.DLL
??2?$AllocatedObject@V?$CategorisedAllocPolicy@$03@Ogre@@@Ogre@@SAPAXI@Z,377,-4193927,Label,IMPORTED,OGREMAIN.DLL
??3?$AllocatedObject@V?$CategorisedAllocPolicy@$03@Ogre@@@Ogre@@SAXPAX@Z,378,-4193926,Label,IMPORTED,OGREMAIN.DLL
??0HardwareIndexBufferSharedPtr@Ogre@@QAE@ABV01@@Z,379,-4193925,Function,IMPORTED,OGREMAIN.DLL
?getDerivedOrientation@Camera@Ogre@@QBEABVQuaternion@2@XZ,380,-4193924,Function,IMPORTED,OGREMAIN.DLL
?getDerivedPosition@Camera@Ogre@@QBEABVVector3@2@XZ,381,-4193923,Function,IMPORTED,OGREMAIN.DLL
??0MovableObject@Ogre@@QAE@ABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,382,-4193922,Function,IMPORTED,OGREMAIN.DLL
??1MovableObject@Ogre@@UAE@XZ,383,-4193921,Function,IMPORTED,OGREMAIN.DLL
?getParentNode@MovableObject@Ogre@@UBEPAVNode@2@XZ,384,-4193920,Function,IMPORTED,OGREMAIN.DLL
?getParentSceneNode@MovableObject@Ogre@@UBEPAVSceneNode@2@XZ,385,-4193919,Function,IMPORTED,OGREMAIN.DLL
?_notifyAttached@MovableObject@Ogre@@UAEXPAVNode@2@_N@Z,386,-4193918,Function,IMPORTED,OGREMAIN.DLL
?isAttached@MovableObject@Ogre@@UBE_NXZ,387,-4193917,Function,IMPORTED,OGREMAIN.DLL
?detachFromParent@MovableObject@Ogre@@UAEXXZ,388,-4193916,Function,IMPORTED,OGREMAIN.DLL
?isInScene@MovableObject@Ogre@@UBE_NXZ,389,-4193915,Function,IMPORTED,OGREMAIN.DLL
?_notifyMoved@MovableObject@Ogre@@UAEXXZ,390,-4193914,Function,IMPORTED,OGREMAIN.DLL
?getWorldBoundingBox@MovableObject@Ogre@@UBEABVAxisAlignedBox@2@_N@Z,391,-4193913,Function,IMPORTED,OGREMAIN.DLL
?getWorldBoundingSphere@MovableObject@Ogre@@UBEABVSphere@2@_N@Z,392,-4193912,Function,IMPORTED,OGREMAIN.DLL
?setVisible@MovableObject@Ogre@@UAEX_N@Z,393,-4193911,Function,IMPORTED,OGREMAIN.DLL
?getVisible@MovableObject@Ogre@@UBE_NXZ,394,-4193910,Function,IMPORTED,OGREMAIN.DLL
?isVisible@MovableObject@Ogre@@UBE_NXZ,395,-4193909,Function,IMPORTED,OGREMAIN.DLL
?setRenderQueueGroup@MovableObject@Ogre@@UAEXE@Z,396,-4193908,Function,IMPORTED,OGREMAIN.DLL
?setRenderQueueGroupAndPriority@MovableObject@Ogre@@UAEXEG@Z,397,-4193907,Function,IMPORTED,OGREMAIN.DLL
?getRenderQueueGroup@MovableObject@Ogre@@UBEEXZ,398,-4193906,Function,IMPORTED,OGREMAIN.DLL
?_getParentNodeFullTransform@MovableObject@Ogre@@UBEABVMatrix4@2@XZ,399,-4193905,Function,IMPORTED,OGREMAIN.DLL
?queryLights@MovableObject@Ogre@@UBEABV?$HashedVector@PAVLight@Ogre@@@2@XZ,400,-4193904,Function,IMPORTED,OGREMAIN.DLL
?setLightMask@MovableObject@Ogre@@UAEXI@Z,401,-4193903,Function,IMPORTED,OGREMAIN.DLL
?getShadowVolumeRenderableIterator@MovableObject@Ogre@@UAE?AV?$VectorIterator@V?$vector@PAVShadowRenderable@Ogre@@V?$STLAllocator@PAVShadowRenderable@Ogre@@V?$CategorisedAllocPolicy@$0A@@2@@2@@std@@@2@W4ShadowTechnique@2@PBVLight@2@PAVHardwareIndexBufferSharedPtr@2@PAI_NMK@Z,402,-4193902,Function,IMPORTED,OGREMAIN.DLL
?getLightCapBounds@MovableObject@Ogre@@UBEABVAxisAlignedBox@2@XZ,403,-4193901,Function,IMPORTED,OGREMAIN.DLL
?getDarkCapBounds@MovableObject@Ogre@@UBEABVAxisAlignedBox@2@ABVLight@2@M@Z,404,-4193900,Function,IMPORTED,OGREMAIN.DLL
?getPointExtrusionDistance@MovableObject@Ogre@@UBEMPBVLight@2@@Z,405,-4193899,Function,IMPORTED,OGREMAIN.DLL
?getTypeFlags@MovableObject@Ogre@@UBEIXZ,406,-4193898,Function,IMPORTED,OGREMAIN.DLL
?getBestTechnique@Material@Ogre@@QAEPAVTechnique@2@GPBVRenderable@2@@Z,407,-4193897,Function,IMPORTED,OGREMAIN.DLL
?getSourceBlendFactor@Pass@Ogre@@QBE?AW4SceneBlendFactor@2@XZ,408,-4193896,Function,IMPORTED,OGREMAIN.DLL
?getDestBlendFactor@Pass@Ogre@@QBE?AW4SceneBlendFactor@2@XZ,409,-4193895,Function,IMPORTED,OGREMAIN.DLL
?getSceneBlendingOperation@Pass@Ogre@@QBE?AW4SceneBlendOperation@2@XZ,410,-4193894,Function,IMPORTED,OGREMAIN.DLL
?getNumPasses@Technique@Ogre@@QBEGXZ,411,-4193893,Function,IMPORTED,OGREMAIN.DLL
?BOX_NULL@AxisAlignedBox@Ogre@@2V12@B,412,-4193892,Label,IMPORTED,OGREMAIN.DLL
??0IndexData@Ogre@@QAE@XZ,413,-4193891,Function,IMPORTED,OGREMAIN.DLL
??1IndexData@Ogre@@QAE@XZ,414,-4193890,Function,IMPORTED,OGREMAIN.DLL
?IDENTITY@Matrix4@Ogre@@2V12@B,415,-4193889,Label,IMPORTED,OGREMAIN.DLL
??0VertexData@Ogre@@QAE@PAVVertexDeclaration@1@PAVVertexBufferBinding@1@@Z,416,-4193888,Function,IMPORTED,OGREMAIN.DLL
??1VertexData@Ogre@@QAE@XZ,417,-4193887,Function,IMPORTED,OGREMAIN.DLL
?getSingleton@HardwareBufferManager@Ogre@@SAAAV12@XZ,418,-4193886,Function,IMPORTED,OGREMAIN.DLL
?getSingletonPtr@HardwareBufferManager@Ogre@@SAPAV12@XZ,419,-4193885,Function,IMPORTED,OGREMAIN.DLL
?addRenderable@RenderQueue@Ogre@@QAEXPAVRenderable@2@E@Z,420,-4193884,Function,IMPORTED,OGREMAIN.DLL
?updateEdgeListLightFacing@ShadowCaster@Ogre@@MAEXPAVEdgeData@2@ABVVector4@2@@Z,421,-4193883,Function,IMPORTED,OGREMAIN.DLL
?generateShadowVolume@ShadowCaster@Ogre@@MAEXPAVEdgeData@2@ABVHardwareIndexBufferSharedPtr@2@AAIPBVLight@2@AAV?$vector@PAVShadowRenderable@Ogre@@V?$STLAllocator@PAVShadowRenderable@Ogre@@V?$CategorisedAllocPolicy@$0A@@2@@2@@std@@K@Z,422,-4193882,Function,IMPORTED,OGREMAIN.DLL
?extrudeBounds@ShadowCaster@Ogre@@MBEXAAVAxisAlignedBox@2@ABVVector4@2@M@Z,423,-4193881,Function,IMPORTED,OGREMAIN.DLL
??1Exception@Ogre@@UAE@XZ,424,-4193880,Label,IMPORTED,OGREMAIN.DLL
??0UnimplementedException@Ogre@@QAE@HABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@0PBDJ@Z,425,-4193879,Function,IMPORTED,OGREMAIN.DLL
??1UnimplementedException@Ogre@@UAE@XZ,426,-4193878,Label,IMPORTED,OGREMAIN.DLL
??0FileNotFoundException@Ogre@@QAE@HABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@0PBDJ@Z,427,-4193877,Function,IMPORTED,OGREMAIN.DLL
??1FileNotFoundException@Ogre@@UAE@XZ,428,-4193876,Label,IMPORTED,OGREMAIN.DLL
??0IOException@Ogre@@QAE@HABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@0PBDJ@Z,429,-4193875,Function,IMPORTED,OGREMAIN.DLL
??1IOException@Ogre@@UAE@XZ,430,-4193874,Label,IMPORTED,OGREMAIN.DLL
??0InvalidStateException@Ogre@@QAE@HABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@0PBDJ@Z,431,-4193873,Function,IMPORTED,OGREMAIN.DLL
??1InvalidStateException@Ogre@@UAE@XZ,432,-4193872,Label,IMPORTED,OGREMAIN.DLL
??0InvalidParametersException@Ogre@@QAE@HABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@0PBDJ@Z,433,-4193871,Function,IMPORTED,OGREMAIN.DLL
??1InvalidParametersException@Ogre@@UAE@XZ,434,-4193870,Label,IMPORTED,OGREMAIN.DLL
??0ItemIdentityException@Ogre@@QAE@HABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@0PBDJ@Z,435,-4193869,Function,IMPORTED,OGREMAIN.DLL
??1ItemIdentityException@Ogre@@UAE@XZ,436,-4193868,Label,IMPORTED,OGREMAIN.DLL
??0InternalErrorException@Ogre@@QAE@HABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@0PBDJ@Z,437,-4193867,Function,IMPORTED,OGREMAIN.DLL
??1InternalErrorException@Ogre@@UAE@XZ,438,-4193866,Label,IMPORTED,OGREMAIN.DLL
??0RenderingAPIException@Ogre@@QAE@HABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@0PBDJ@Z,439,-4193865,Function,IMPORTED,OGREMAIN.DLL
??1RenderingAPIException@Ogre@@UAE@XZ,440,-4193864,Label,IMPORTED,OGREMAIN.DLL
??0RuntimeAssertionException@Ogre@@QAE@HABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@0PBDJ@Z,441,-4193863,Function,IMPORTED,OGREMAIN.DLL
??1RuntimeAssertionException@Ogre@@UAE@XZ,442,-4193862,Label,IMPORTED,OGREMAIN.DLL
??0InvalidCallException@Ogre@@QAE@HABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@0PBDJ@Z,443,-4193861,Function,IMPORTED,OGREMAIN.DLL
??1InvalidCallException@Ogre@@UAE@XZ,444,-4193860,Label,IMPORTED,OGREMAIN.DLL
??0IOException@Ogre@@QAE@ABV01@@Z,445,-4193859,Function,IMPORTED,OGREMAIN.DLL
??0InvalidStateException@Ogre@@QAE@ABV01@@Z,446,-4193858,Function,IMPORTED,OGREMAIN.DLL
??0InvalidParametersException@Ogre@@QAE@ABV01@@Z,447,-4193857,Function,IMPORTED,OGREMAIN.DLL
??0RenderingAPIException@Ogre@@QAE@ABV01@@Z,448,-4193856,Function,IMPORTED,OGREMAIN.DLL
??0ItemIdentityException@Ogre@@QAE@ABV01@@Z,449,-4193855,Function,IMPORTED,OGREMAIN.DLL
??0FileNotFoundException@Ogre@@QAE@ABV01@@Z,450,-4193854,Function,IMPORTED,OGREMAIN.DLL
??0InternalErrorException@Ogre@@QAE@ABV01@@Z,451,-4193853,Function,IMPORTED,OGREMAIN.DLL
??0RuntimeAssertionException@Ogre@@QAE@ABV01@@Z,452,-4193852,Function,IMPORTED,OGREMAIN.DLL
??0UnimplementedException@Ogre@@QAE@ABV01@@Z,453,-4193851,Function,IMPORTED,OGREMAIN.DLL
??0InvalidCallException@Ogre@@QAE@ABV01@@Z,454,-4193850,Function,IMPORTED,OGREMAIN.DLL
?isReadable@DataStream@Ogre@@UBE_NXZ,455,-4193849,Function,IMPORTED,OGREMAIN.DLL
?isWriteable@DataStream@Ogre@@UBE_NXZ,456,-4193848,Function,IMPORTED,OGREMAIN.DLL
??0Archive@Ogre@@QAE@ABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@0@Z,457,-4193847,Function,IMPORTED,OGREMAIN.DLL
??1Archive@Ogre@@UAE@XZ,458,-4193846,Function,IMPORTED,OGREMAIN.DLL
?isReadOnly@Archive@Ogre@@UBE_NXZ,459,-4193845,Function,IMPORTED,OGREMAIN.DLL
??1ArchiveFactory@Ogre@@UAE@XZ,460,-4193844,Function,IMPORTED,OGREMAIN.DLL
?createInstance@ArchiveFactory@Ogre@@UAEPAVArchive@2@ABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,461,-4193843,Function,IMPORTED,OGREMAIN.DLL
??0ArchiveFactory@Ogre@@QAE@XZ,462,-4193842,Function,IMPORTED,OGREMAIN.DLL
?create@Archive@Ogre@@UAE?AV?$SharedPtr@VDataStream@Ogre@@@2@ABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,463,-4193841,Label,IMPORTED,OGREMAIN.DLL
?remove@Archive@Ogre@@UAEXABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,464,-4193840,Label,IMPORTED,OGREMAIN.DLL
