"run_id","renderer","unit_odf","scenario","count","distance","orientation","type","owner_sample","mesh","material","technique","scheme","lod","pass","camera","samples","rank_mean","main_per_frame","shadow_per_frame","render_calls_per_frame","ogre_submissions_per_frame","operation_vertices_per_frame","operation_indices_per_frame","draw_per_frame","indexed_draw_per_frame","drawn_vertices_per_frame","drawn_indices_per_frame","no_draw_per_frame","empty_vertex_per_frame","zero_prim_per_frame","unobserved_per_frame","cpu_ms_per_frame"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","Ogre/MO1","avtank.mesh","Ogre/DepthShadowmap/Caster/Float","<unnamed>","Default","0","0/0","Ogre/ShadowTexture0Cam","10","1.6","0","242.91","242.91","242.91","593592.6","2304007.6","0","242.81000000000003","0","2303164","0","0","0","0.06","0.2133"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","Ogre/MO1","avtank.mesh","Ogre/DepthShadowmap/Caster/Float","<unnamed>","Default","0","0/0","Ogre/ShadowTexture1Cam","10","1.8","0","242.91","242.91","242.91","593590.4","2303998.8","0","242.81000000000003","0","2303165.7","0.030000000000000006","0","0","0.030000000000000006","0.19280000000000003"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","Ogre/MO1","avtank.mesh","Ogre/DepthShadowmap/Caster/Float","<unnamed>","Default","0","0/0","Ogre/ShadowTexture2Cam","10","2.6","0","242.91","242.91","242.91","593593.7","2304011.7","0","242.81000000000003","0","2303168.8","0.01","0","0","0.05","0.1892"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","Ogre/MO3","avtank.mesh","avtank01","<unnamed>","glow","0","0/0","PlayerCam","10","6.9","81","0","81","81","9396.1","16524.1","0","81","0","16517","0","0","0","0","0.07909999999999999"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","Ogre/MO3","avtank.mesh","avtank00","<unnamed>","glow","0","0/0","PlayerCam","10","5.9","81","0","81","81","572026.9","2241694.4","0","81","0","2240770.7","0","0","0","0","0.0797"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","Ogre/MO3","avtank.mesh","avtank01","<unnamed>","high-pssm","0","0/0","PlayerCam","10","4.3","81","0","81","81","9396.1","16524","0","81","0","16516.8","0","0","0","0","0.2444"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","Ogre/MO3","avtank.mesh","avheadlight00","<unnamed>","glow","0","0/0","PlayerCam","10","4.9","81","0","81","81","12393","46656.4","0","81","0","46635.8","0","0","0","0","0.08449999999999999"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","Ogre/MO82","avtank.mesh","avtank00","<unnamed>","high-pssm","2","0/0","PlayerCam","10","8.9","80","0","80","80","564964.5","2214018","0","79.99","0","2213104.5","0","0","0","0","0.1058"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","Ogre/MO82","avtank.mesh","avheadlight00","<unnamed>","high-pssm","2","0/0","PlayerCam","10","8.1","80","0","80","80","12240.1","46080.3","0","80","0","46060.9","0","0","0","0","0.2944"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVDynamicGeometryBatch@@","<none>","<none>","HUDcomba","0","Default","0","0/0","PlayerCam","10","10","3","0","3","3","36","54","0","3","0","54","0","0","0","0","0.007000000000000001"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVDynamicGeometryBatch@@","<none>","<none>","Untextured","0","Default","0","0/0","PlayerCam","10","11","3","0","3","3","10000","19672.1","0","3","0","19664.8","0","0","0","0","0.005999999999999999"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVDynamicGeometryBatch@@","<none>","<none>","sprite_n","0","Default","0","0/0","PlayerCam","10","12","2","0","2","2","40","60","0","2","0","60","0","0","0","0","0.004999999999999999"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_2x3_1x1","RenderableTileCluster_2x3_1x1","MN_DETAIL_ATLAS","<unnamed>","glow","0","0/0","PlayerCam","10","53.9","1","0","1","1","9409.1","38400.5","0","1","0","38386.2","0","0","0","0","0.0010000000000000002"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_2x3_2x0","RenderableTileCluster_2x3_2x0","MN_DETAIL_ATLAS","<unnamed>","glow","0","0/0","PlayerCam","10","56","1","0","1","1","9409.1","38400.5","0","1","0","38357.1","0","0","0","0","0.0010000000000000002"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_2x3_2x0","RenderableTileCluster_2x3_2x0","MN_DETAIL_ATLAS","<unnamed>","high-pssm","2","0/0","PlayerCam","10","22.7","1","0","1","1","9409.1","38400.4","0","1","0","38400.4","0","0","0","0","0.007000000000000001"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_2x3_2x1","RenderableTileCluster_2x3_2x1","MN_DETAIL_ATLAS","<unnamed>","glow","0","0/0","PlayerCam","10","70.5","1","0","1","1","9409.1","38400.5","0","1","0","38357.3","0","0","0","0","0.0010000000000000002"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_2x3_2x1","RenderableTileCluster_2x3_2x1","MN_DETAIL_ATLAS","<unnamed>","high-pssm","2","0/0","PlayerCam","10","25.5","1","0","1","1","9409.1","38400.4","0","1","0","38400.4","0","0","0","0","0.0068000000000000005"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_2x3_1x1","RenderableTileCluster_2x3_1x1","MN_DETAIL_ATLAS","<unnamed>","high-pssm","2","0/0","PlayerCam","10","23.6","1","0","1","1","9409.1","38400.4","0","1","0","38400.4","0","0","0","0","0.007000000000000001"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVDynamicGeometryBatch@@","<none>","<none>","bzfont","0","Default","0","0/0","PlayerCam","10","50.3","1","0","1","1","496","744","0","1","0","743.7","0","0","0","0","0.0010000000000000002"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_2x3_1x0","RenderableTileCluster_2x3_1x0","MN_DETAIL_ATLAS","<unnamed>","high-pssm","2","0/0","PlayerCam","10","24.5","1","0","1","1","9409.1","38400.4","0","1","0","38400.4","0","0","0","0","0.007000000000000001"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_2x3_1x0","RenderableTileCluster_2x3_1x0","MN_DETAIL_ATLAS","<unnamed>","glow","0","0/0","PlayerCam","10","61","1","0","1","1","9409.1","38400.5","0","1","0","38386","0","0","0","0","0.0010000000000000002"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_2x3_0x1","RenderableTileCluster_2x3_0x1","MN_DETAIL_ATLAS","<unnamed>","high-pssm","2","0/0","PlayerCam","10","27.1","1","0","1","1","9409.1","38400.4","0","1","0","38400.4","0","0","0","0","0.005999999999999999"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_2x3_0x1","RenderableTileCluster_2x3_0x1","MN_DETAIL_ATLAS","<unnamed>","glow","0","0/0","PlayerCam","10","35","1","0","1","1","9409.1","38400.5","0","1","0","38342.5","0","0","0","0","0.0029999999999999996"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_2x3_0x0","RenderableTileCluster_2x3_0x0","MN_DETAIL_ATLAS","<unnamed>","high-pssm","2","0/0","PlayerCam","10","40.6","1","0","1","1","9409.1","38400.4","0","1","0","38371.5","0","0","0","0","0.0029999999999999996"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_2x3_0x0","RenderableTileCluster_2x3_0x0","MN_DETAIL_ATLAS","<unnamed>","glow","0","0/0","PlayerCam","10","73.2","1","0","1","1","9409.1","38400.5","0","1","0","38400.5","0","0","0","0","0.0010000000000000002"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_2x2_3x3","RenderableTileCluster_2x2_3x3","MN_DETAIL_ATLAS","<unnamed>","high-pssm","1","0/0","PlayerCam","10","34.7","1","0","1","1","9409.1","38400.4","0","1","0","38400.4","0","0","0","0","0.004999999999999999"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_2x2_3x3","RenderableTileCluster_2x2_3x3","MN_DETAIL_ATLAS","<unnamed>","glow","0","0/0","PlayerCam","10","74.1","1","0","1","1","9409.1","38400.5","0","1","0","38400.5","0","0","0","0","0.0010000000000000002"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_2x3_3x0","RenderableTileCluster_2x3_3x0","MN_DETAIL_ATLAS","<unnamed>","glow","0","0/0","PlayerCam","10","55.4","1","0","1","1","9409.1","38400.5","0","1","0","38386.3","0","0","0","0","0.0010000000000000002"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_2x3_3x0","RenderableTileCluster_2x3_3x0","MN_DETAIL_ATLAS","<unnamed>","high-pssm","2","0/0","PlayerCam","10","37.4","1","0","1","1","9409.1","38400.4","0","1","0","38400.4","0","0","0","0","0.004000000000000001"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_3x3_0x0","RenderableTileCluster_3x3_0x0","MN_DETAIL_ATLAS","<unnamed>","high-pssm","2","0/0","PlayerCam","10","43.3","1","0","1","1","9409.1","38400.4","0","1","0","38385.7","0","0","0","0","0.0029999999999999996"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_2x3_3x1","RenderableTileCluster_2x3_3x1","MN_DETAIL_ATLAS","<unnamed>","high-pssm","2","0/0","PlayerCam","10","36.3","1","0","1","1","9409.1","38400.4","0","1","0","38371.7","0","0","0","0","0.004000000000000001"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","Ogre/MO4","Sky","STARS.MAP","<unnamed>","Default","0","0/0","PlayerCam","10","16.6","1","0","1","1","136","204","0","1","0","203.7","0","0","0","0","0.016500000000000004"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","Ogre/MO4","Sky","MILKYWAY.MAP","<unnamed>","Default","0","0/0","PlayerCam","10","32.2","1","0","1","1","4","6","0","1","0","6","0","0","0","0","0.004999999999999999"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","Ogre/MO4","Sky","EARTHGOOD.MAP","<unnamed>","Default","0","0/0","PlayerCam","10","29","1","0","1","1","4","6","0","1","0","6","0","0","0","0","0.0056999999999999985"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_3x3_2x1","RenderableTileCluster_3x3_2x1","MN_DETAIL_ATLAS","<unnamed>","high-pssm","2","0/0","PlayerCam","10","47","1","0","1","1","9409.1","38400.4","0","1","0","38357","0","0","0","0","0.0029999999999999996"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_3x3_2x1","RenderableTileCluster_3x3_2x1","MN_DETAIL_ATLAS","<unnamed>","glow","0","0/0","PlayerCam","10","59.9","1","0","1","1","9409.1","38400.5","0","1","0","38400.5","0","0","0","0","0.0010000000000000002"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_3x3_1x1","RenderableTileCluster_3x3_1x1","MN_DETAIL_ATLAS","<unnamed>","high-pssm","2","0/0","PlayerCam","10","48.9","1","0","1","1","9409.1","38400.4","0","1","0","38386.2","0","0","0","0","0.0027"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_2x3_3x1","RenderableTileCluster_2x3_3x1","MN_DETAIL_ATLAS","<unnamed>","glow","0","0/0","PlayerCam","10","68.2","1","0","1","1","9409.1","38400.5","0","1","0","38386","0","0","0","0","0.0010000000000000002"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_3x3_1x1","RenderableTileCluster_3x3_1x1","MN_DETAIL_ATLAS","<unnamed>","glow","0","0/0","PlayerCam","10","69.6","1","0","1","1","9409.1","38400.5","0","1","0","38386.3","0","0","0","0","0.0010000000000000002"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_3x3_0x1","RenderableTileCluster_3x3_0x1","MN_DETAIL_ATLAS","<unnamed>","high-pssm","2","0/0","PlayerCam","10","48.7","1","0","1","1","9409.1","38400.4","0","1","0","38357.5","0","0","0","0","0.0028999999999999994"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_3x3_0x1","RenderableTileCluster_3x3_0x1","MN_DETAIL_ATLAS","<unnamed>","glow","0","0/0","PlayerCam","10","66.3","1","0","1","1","9409.1","38400.5","0","1","0","38385.9","0","0","0","0","0.0010000000000000002"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_2x2_3x2","RenderableTileCluster_2x2_3x2","MN_DETAIL_ATLAS","<unnamed>","high-pssm","1","0/0","PlayerCam","10","21.2","1","0","1","1","9409.1","38400.4","0","1","0","38357.2","0","0","0","0","0.0071"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_3x3_0x0","RenderableTileCluster_3x3_0x0","MN_DETAIL_ATLAS","<unnamed>","glow","0","0/0","PlayerCam","10","56.1","1","0","1","1","9409.1","38400.5","0","1","0","38357.4","0","0","0","0","0.0010000000000000002"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_3x2_0x3","RenderableTileCluster_3x2_0x3","MN_DETAIL_ATLAS","<unnamed>","high-pssm","2","0/0","PlayerCam","10","40.1","1","0","1","1","9409.1","38400.4","0","1","0","38400.4","0","0","0","0","0.0029999999999999996"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_3x2_0x3","RenderableTileCluster_3x2_0x3","MN_DETAIL_ATLAS","<unnamed>","glow","0","0/0","PlayerCam","10","64.9","1","0","1","1","9409.1","38400.5","0","1","0","38371.8","0","0","0","0","0.0010000000000000002"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_3x3_1x0","RenderableTileCluster_3x3_1x0","MN_DETAIL_ATLAS","<unnamed>","glow","0","0/0","PlayerCam","10","63.3","1","0","1","1","9409.1","38400.5","0","1","0","38371.8","0","0","0","0","0.0010000000000000002"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_2x2_3x2","RenderableTileCluster_2x2_3x2","MN_DETAIL_ATLAS","<unnamed>","glow","0","0/0","PlayerCam","10","51.5","1","0","1","1","9409.1","38400.5","0","1","0","38386.2","0","0","0","0","0.0010000000000000002"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_3x3_1x0","RenderableTileCluster_3x3_1x0","MN_DETAIL_ATLAS","<unnamed>","high-pssm","2","0/0","PlayerCam","10","48.9","1","0","1","1","9409.1","38400.4","0","1","0","38371.3","0","0","0","0","0.0027999999999999995"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_2x2_2x3","RenderableTileCluster_2x2_2x3","MN_DETAIL_ATLAS","<unnamed>","glow","0","0/0","PlayerCam","10","76.5","1","0","1","1","9409.1","38400.5","0","1","0","38400.5","0","0","0","0","0.0010000000000000002"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_1x3_2x0","RenderableTileCluster_1x3_2x0","MN_DETAIL_ATLAS","<unnamed>","high-pssm","2","0/0","PlayerCam","10","45.4","1","0","1","1","9409.1","38400.4","0","1","0","38400.4","0","0","0","0","0.0029999999999999996"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_1x3_2x0","RenderableTileCluster_1x3_2x0","MN_DETAIL_ATLAS","<unnamed>","glow","0","0/0","PlayerCam","10","53.9","1","0","1","1","9409.1","38400.5","0","1","0","38371.6","0","0","0","0","0.0010000000000000002"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_1x3_1x1","RenderableTileCluster_1x3_1x1","MN_DETAIL_ATLAS","<unnamed>","high-pssm","2","0/0","PlayerCam","10","52","1","0","1","1","9409.1","38400.4","0","1","0","38371.7","0","0","0","0","0.0020000000000000005"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_1x3_1x1","RenderableTileCluster_1x3_1x1","MN_DETAIL_ATLAS","<unnamed>","glow","0","0/0","PlayerCam","10","62.3","1","0","1","1","9409.1","38400.5","0","1","0","38400.5","0","0","0","0","0.0010000000000000002"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_1x2_3x3","RenderableTileCluster_1x2_3x3","MN_DETAIL_ATLAS","<unnamed>","high-pssm","2","0/0","PlayerCam","10","39.1","1","0","1","1","9409.1","38400.4","0","1","0","38385.8","0","0","0","0","0.0029999999999999996"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_1x2_3x3","RenderableTileCluster_1x2_3x3","MN_DETAIL_ATLAS","<unnamed>","glow","0","0/0","PlayerCam","10","58.3","1","0","1","1","9409.1","38400.5","0","1","0","38371.6","0","0","0","0","0.0010000000000000002"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_1x3_2x1","RenderableTileCluster_1x3_2x1","MN_DETAIL_ATLAS","<unnamed>","glow","0","0/0","PlayerCam","10","64.8","1","0","1","1","9409.1","38400.5","0","1","0","38357.3","0","0","0","0","0.0010000000000000002"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","Ogre/MO3","avtank.mesh","avtank00","<unnamed>","high-pssm","0","0/0","PlayerCam","10","30.3","1","0","1","1","7062","27675.3","0","1","0","27633.5","0","0","0","0","0.004999999999999999"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVRectangle2D@Ogre@@","<none>","<none>","c7/Glow/Combine","<unnamed>","Default","0","0/0","PlayerCam","10","46.7","1","0","1","1","4","0","1","0","4","0","0","0","0","0","0.0020000000000000005"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVRectangle2D@Ogre@@","<none>","<none>","c6/Glow/BlurH","<unnamed>","Default","0","0/0","PlayerCam","10","48.6","1","0","1","1","4","0","1","0","4","0","0","0","0","0","0.0020000000000000005"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVRectangle2D@Ogre@@","<none>","<none>","c4/Glow/Downsample","<unnamed>","Default","0","0/0","PlayerCam","10","29.8","1","0","1","1","4","0","1","0","4","0","0","0","0","0","0.004999999999999999"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVDynamicGeometryBatch@@","<none>","<none>","sprite_a","0","Default","0","0/0","PlayerCam","10","38.9","1","0","1","1","4","6","0","1","0","6","0","0","0","0","0.0029999999999999996"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVDynamicGeometryBatch@@","<none>","<none>","reticle1","0","Default","0","0/0","PlayerCam","10","50","1","0","1","1","4","6","0","1","0","6","0","0","0","0","0.0010000000000000002"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_2x2_2x3","RenderableTileCluster_2x2_2x3","MN_DETAIL_ATLAS","<unnamed>","high-pssm","1","0/0","PlayerCam","10","21.1","1","0","1","1","9409.1","38400.4","0","1","0","38400.4","0","0","0","0","0.007000000000000001"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","Ogre/MO3","avtank.mesh","avheadlight00","<unnamed>","high-pssm","0","0/0","PlayerCam","10","17.6","1","0","1","1","153","576","0","1","0","575.2","0","0","0","0","0.014500000000000002"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_1x3_2x1","RenderableTileCluster_1x3_2x1","MN_DETAIL_ATLAS","<unnamed>","high-pssm","2","0/0","PlayerCam","10","46.1","1","0","1","1","9409.1","38400.4","0","1","0","38400.4","0","0","0","0","0.0029999999999999996"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVRectangle2D@Ogre@@","<none>","<none>","c5/Glow/BlurV","<unnamed>","Default","0","0/0","PlayerCam","10","45","1","0","1","1","4","0","1","0","4","0","0","0","0","0","0.0020000000000000005"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_1x3_3x0","RenderableTileCluster_1x3_3x0","MN_DETAIL_ATLAS","<unnamed>","high-pssm","2","0/0","PlayerCam","10","42.4","1","0","1","1","9409.1","38400.4","0","1","0","38357.5","0","0","0","0","0.0029999999999999996"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_1x3_3x0","RenderableTileCluster_1x3_3x0","MN_DETAIL_ATLAS","<unnamed>","glow","0","0/0","PlayerCam","10","66.7","1","0","1","1","9409.1","38400.5","0","1","0","38385.8","0","0","0","0","0.0010000000000000002"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_2x2_2x2","RenderableTileCluster_2x2_2x2","MN_DETAIL_ATLAS","<unnamed>","high-pssm","0","0/0","PlayerCam","10","28.2","1","0","1","1","9409.1","38400.4","0","1","0","38386.1","0","0","0","0","0.005999999999999999"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_2x2_2x2","RenderableTileCluster_2x2_2x2","MN_DETAIL_ATLAS","<unnamed>","glow","0","0/0","PlayerCam","10","74.8","1","0","1","1","9409.1","38400.5","0","1","0","38400.5","0","0","0","0","0.0010000000000000002"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_2x2_1x3","RenderableTileCluster_2x2_1x3","MN_DETAIL_ATLAS","<unnamed>","high-pssm","1","0/0","PlayerCam","10","19.3","1","0","1","1","9409.1","38400.4","0","1","0","38357.1","0","0","0","0","0.008000000000000002"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_2x2_1x3","RenderableTileCluster_2x2_1x3","MN_DETAIL_ATLAS","<unnamed>","glow","0","0/0","PlayerCam","10","70.2","1","0","1","1","9409.1","38400.5","0","1","0","38400.5","0","0","0","0","0.0010000000000000002"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_2x2_1x2","RenderableTileCluster_2x2_1x2","MN_DETAIL_ATLAS","<unnamed>","glow","0","0/0","PlayerCam","10","73.1","1","0","1","1","9409.1","38400.5","0","1","0","38400.5","0","0","0","0","0.0010000000000000002"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_2x2_1x1","RenderableTileCluster_2x2_1x1","MN_DETAIL_ATLAS","<unnamed>","high-pssm","0","0/0","PlayerCam","10","18.9","1","0","1","1","9409.1","38400.4","0","1","0","38328.2","0","0","0","0","0.008000000000000002"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_2x2_1x2","RenderableTileCluster_2x2_1x2","MN_DETAIL_ATLAS","<unnamed>","high-pssm","0","0/0","PlayerCam","10","30.4","1","0","1","1","9409.1","38400.4","0","1","0","38386","0","0","0","0","0.005399999999999999"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_2x2_1x1","RenderableTileCluster_2x2_1x1","MN_DETAIL_ATLAS","<unnamed>","glow","0","0/0","PlayerCam","10","71.7","1","0","1","1","9409.1","38400.5","0","1","0","38400.5","0","0","0","0","0.0010000000000000002"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_2x2_0x3","RenderableTileCluster_2x2_0x3","MN_DETAIL_ATLAS","<unnamed>","high-pssm","1","0/0","PlayerCam","10","34.2","1","0","1","1","9409.1","38400.4","0","1","0","38400.4","0","0","0","0","0.004999999999999999"
"dx11_avtank_fourteam_080_400_facing","DX11","avtank","fourteam","80","400","facing",".?AVSubEntity@Ogre@@","RenderableTileCluster_2x2_0x3","RenderableTileCluster_2x2_0x3","MN_DETAIL_ATLAS","<unnamed>","glow","0","0/0","PlayerCam","10","77.8","1","0","1","1","9409.1","38400.5","0","1","0","38400.5","0","0","0","0","0.0010000000000000002"
